hh_id,country,hh_size
HHB3_20279,uk,1
HHB3_20282,uk,2
HHB3_20284,uk,1
HHB3_20285,uk,1
HHB3_20287,uk,1
HHB3_20288,uk,4
HHB3_20289,uk,3
HHB3_20290,uk,3
HHB3_20293,uk,2
HHB3_20294,uk,2
HHB3_20297,uk,4
HHB3_20300,uk,3
HHB3_20301,uk,4
HHB3_20302,uk,3
HHB3_20304,uk,3
HHB3_20305,uk,1
HHB3_20306,uk,3
HHB3_20307,uk,5
HHB3_20308,uk,1
HHB3_20309,uk,2
HHB3_20310,uk,1
HHB3_20311,uk,2
HHB3_20312,uk,3
HHB3_20313,uk,3
HHB3_20314,uk,1
HHB3_20316,uk,2
HHB3_20317,uk,4
HHB3_20318,uk,2
HHB3_20321,uk,4
HHB3_20322,uk,3
HHB3_20323,uk,2
HHB3_20324,uk,4
HHB3_20325,uk,5
HHB3_20326,uk,5
HHB3_20329,uk,2
HHB3_20330,uk,1
HHB3_20332,uk,5
HHB3_20333,uk,4
HHB3_20334,uk,2
HHB3_20337,uk,2
HHB3_20338,uk,3
HHB3_20340,uk,3
HHB3_20341,uk,3
HHB3_20343,uk,2
HHB3_20345,uk,1
HHB3_20346,uk,2
HHB3_20348,uk,2
HHB3_20349,uk,2
HHB3_20350,uk,2
HHB3_20351,uk,1
HHB3_20355,uk,5
HHB3_20356,uk,2
HHB3_20358,uk,4
HHB3_20359,uk,2
HHB3_20360,uk,5
HHB3_20361,uk,5
HHB3_20362,uk,2
HHB3_20365,uk,1
HHB3_20366,uk,3
HHB3_20367,uk,1
HHB3_20368,uk,2
HHB3_20369,uk,2
HHB3_20370,uk,2
HHB3_20372,uk,2
HHB3_20374,uk,6
HHB3_20375,uk,2
HHB3_20376,uk,3
HHB3_20378,uk,1
HHB3_20379,uk,3
HHB3_20380,uk,2
HHB3_20381,uk,1
HHB3_20382,uk,2
HHB3_20384,uk,3
HHB3_20385,uk,1
HHB3_20387,uk,4
HHB3_20388,uk,3
HHB3_20389,uk,5
HHB3_20391,uk,1
HHB3_20392,uk,2
HHB3_20393,uk,4
HHB3_20395,uk,2
HHB3_20397,uk,4
HHB3_20398,uk,2
HHB3_20399,uk,2
HHB3_20400,uk,1
HHB3_20401,uk,2
HHB3_20404,uk,3
HHB3_20405,uk,2
HHB3_20406,uk,3
HHB3_20408,uk,3
HHB3_20409,uk,4
HHB3_20410,uk,5
HHB3_20412,uk,3
HHB3_20413,uk,2
HHB3_20415,uk,1
HHB3_20416,uk,2
HHB3_20419,uk,4
HHB3_20420,uk,2
HHB3_20421,uk,4
HHB3_20422,uk,2
HHB3_20423,uk,2
HHB3_20425,uk,3
HHB3_20427,uk,10
HHB3_20432,uk,2
HHB3_20433,uk,7
HHB3_20434,uk,3
HHB3_20435,uk,6
HHB3_20436,uk,3
HHB3_20437,uk,2
HHB3_20439,uk,3
HHB3_20441,uk,3
HHB3_20442,uk,2
HHB3_20444,uk,4
HHB3_20445,uk,2
HHB3_20446,uk,3
HHB3_20447,uk,1
HHB3_20449,uk,3
HHB3_20451,uk,2
HHB3_20452,uk,1
HHB3_20454,uk,2
HHB3_20455,uk,2
HHB3_20456,uk,4
HHB3_20457,uk,3
HHB3_20459,uk,2
HHB3_20460,uk,1
HHB3_20462,uk,2
HHB3_20463,uk,3
HHB3_20464,uk,2
HHB3_20465,uk,1
HHB3_20468,uk,1
HHB3_20469,uk,2
HHB3_20472,uk,3
HHB3_20473,uk,2
HHB3_20474,uk,1
HHB3_20475,uk,2
HHB3_20476,uk,1
HHB3_20477,uk,3
HHB3_20478,uk,1
HHB3_20480,uk,2
HHB3_20481,uk,4
HHB3_20484,uk,3
HHB3_20485,uk,2
HHB3_20486,uk,2
HHB3_20487,uk,4
HHB3_20488,uk,2
HHB3_20490,uk,1
HHB3_20492,uk,2
HHB3_20493,uk,3
HHB3_20496,uk,5
HHB3_20498,uk,2
HHB3_20499,uk,4
HHB3_20502,uk,3
HHB3_20503,uk,2
HHB3_20504,uk,1
HHB3_20505,uk,2
HHB3_20508,uk,2
HHB3_20509,uk,2
HHB3_20510,uk,2
HHB3_20512,uk,5
HHB3_20514,uk,1
HHB3_20515,uk,2
HHB3_20520,uk,2
HHB3_20521,uk,2
HHB3_20523,uk,1
HHB3_20524,uk,3
HHB3_20525,uk,4
HHB3_20527,uk,5
HHB3_20529,uk,1
HHB3_20530,uk,3
HHB3_20531,uk,2
HHB3_20535,uk,3
HHB3_20536,uk,2
HHB3_20537,uk,2
HHB3_20538,uk,2
HHB3_20539,uk,4
HHB3_20541,uk,2
HHB3_20548,uk,4
HHB3_20549,uk,1
HHB3_20551,uk,2
HHB3_20553,uk,6
HHB3_20554,uk,4
HHB3_20556,uk,4
HHB3_20558,uk,4
HHB3_20559,uk,2
HHB3_20560,uk,3
HHB3_20562,uk,4
HHB3_20563,uk,2
HHB3_20569,uk,2
HHB3_20570,uk,1
HHB3_20572,uk,2
HHB3_20573,uk,3
HHB3_20575,uk,1
HHB3_20577,uk,1
HHB3_20578,uk,1
HHB3_20580,uk,2
HHB3_20581,uk,1
HHB3_20582,uk,3
HHB3_20584,uk,3
HHB3_20586,uk,6
HHB3_20587,uk,2
HHB3_20589,uk,2
HHB3_20590,uk,2
HHB3_20595,uk,1
HHB3_20597,uk,4
HHB3_20598,uk,4
HHB3_20599,uk,1
HHB3_20600,uk,2
HHB3_20601,uk,3
HHB3_20602,uk,5
HHB3_20603,uk,4
HHB3_20605,uk,4
HHB3_20606,uk,1
HHB3_20607,uk,3
HHB3_20611,uk,3
HHB3_20612,uk,7
HHB3_20614,uk,3
HHB3_20616,uk,1
HHB3_20618,uk,1
HHB3_20620,uk,4
HHB3_20635,uk,1
HHB3_20636,uk,2
HHB3_20637,uk,1
HHB3_20639,uk,2
HHB3_20641,uk,2
HHB3_20644,uk,2
HHB3_20645,uk,4
HHB3_20646,uk,4
HHB3_20647,uk,2
HHB3_20649,uk,1
HHB3_20650,uk,1
HHB3_20651,uk,3
HHB3_20652,uk,4
HHB3_20658,uk,2
HHB3_20659,uk,1
HHB3_20665,uk,2
HHB3_20666,uk,2
HHB3_20667,uk,1
HHB3_20669,uk,2
HHB3_20670,uk,2
HHB3_20672,uk,2
HHB3_20679,uk,1
HHB3_20682,uk,3
HHB3_20683,uk,3
HHB3_20684,uk,3
HHB3_20686,uk,2
HHB3_20687,uk,2
HHB3_20694,uk,2
HHB3_20697,uk,2
HHB3_20700,uk,4
HHB3_20701,uk,3
HHB3_20705,uk,4
HHB3_20706,uk,6
HHB3_20708,uk,2
HHB3_20709,uk,1
HHB3_20711,uk,3
HHB3_20712,uk,2
HHB3_20713,uk,1
HHB3_20714,uk,2
HHB3_20715,uk,2
HHB3_20716,uk,2
HHB3_20718,uk,2
HHB3_20719,uk,1
HHB3_20720,uk,4
HHB3_20721,uk,1
HHB3_20722,uk,2
HHB3_20723,uk,1
HHB3_20725,uk,1
HHB3_20726,uk,2
HHB3_20727,uk,2
HHB3_20728,uk,4
HHB3_20729,uk,3
HHB3_20730,uk,3
HHB3_20731,uk,4
HHB3_20732,uk,2
HHB3_20733,uk,2
HHB3_20734,uk,2
HHB3_20735,uk,1
HHB3_20736,uk,5
HHB3_20737,uk,2
HHB3_20738,uk,3
HHB3_20739,uk,1
HHB3_20742,uk,5
HHB3_20743,uk,4
HHB3_20744,uk,5
HHB3_20745,uk,2
HHB3_20746,uk,2
HHB3_20747,uk,2
HHB3_20749,uk,1
HHB3_20750,uk,3
HHB3_20751,uk,1
HHB3_20752,uk,5
HHB3_20753,uk,2
HHB3_20755,uk,6
HHB3_20756,uk,4
HHB3_20757,uk,3
HHB3_20758,uk,4
HHB3_20759,uk,4
HHB3_20761,uk,1
HHB3_20762,uk,3
HHB3_20763,uk,2
HHB3_20764,uk,1
HHB3_20765,uk,6
HHB3_20766,uk,2
HHB3_20768,uk,1
HHB3_20769,uk,2
HHB3_20770,uk,2
HHB3_20772,uk,4
HHB3_20773,uk,4
HHB3_20774,uk,2
HHB3_20775,uk,2
HHB3_20776,uk,2
HHB3_20777,uk,2
HHB3_20778,uk,1
HHB3_20779,uk,4
HHB3_20780,uk,1
HHB3_20781,uk,1
HHB3_20782,uk,1
HHB3_20783,uk,2
HHB3_20784,uk,2
HHB3_20785,uk,1
HHB3_20786,uk,1
HHB3_20787,uk,1
HHB3_20788,uk,3
HHB3_20789,uk,2
HHB3_20791,uk,2
HHB3_20792,uk,2
HHB3_20793,uk,2
HHB3_20794,uk,3
HHB3_20795,uk,2
HHB3_20796,uk,2
HHB3_20797,uk,2
HHB3_20798,uk,1
HHB3_20799,uk,2
HHB3_20800,uk,5
HHB3_20801,uk,2
HHB3_20802,uk,3
HHB3_20803,uk,2
HHB3_20804,uk,6
HHB3_20805,uk,1
HHB3_20807,uk,3
HHB3_20808,uk,3
HHB3_20809,uk,2
HHB3_20810,uk,1
HHB3_20812,uk,2
HHB3_20813,uk,3
HHB3_20815,uk,2
HHB3_20816,uk,2
HHB3_20817,uk,3
HHB3_20818,uk,2
HHB3_20819,uk,1
HHB3_20820,uk,2
HHB3_20821,uk,2
HHB3_20822,uk,4
HHB3_20823,uk,2
HHB3_20824,uk,2
HHB3_20825,uk,2
HHB3_20826,uk,1
HHB3_20827,uk,3
HHB3_20828,uk,2
HHB3_20829,uk,1
HHB3_20830,uk,1
HHB3_20832,uk,2
HHB3_20833,uk,2
HHB3_20835,uk,1
HHB3_20836,uk,1
HHB3_20837,uk,5
HHB3_20838,uk,4
HHB3_20839,uk,2
HHB3_20840,uk,4
HHB3_20841,uk,2
HHB3_20842,uk,2
HHB3_20843,uk,3
HHB3_20844,uk,1
HHB3_20845,uk,1
HHB3_20846,uk,2
HHB3_20847,uk,2
HHB3_20848,uk,1
HHB3_20849,uk,3
HHB3_20850,uk,2
HHB3_20851,uk,3
HHB3_20852,uk,1
HHB3_20853,uk,2
HHB3_20854,uk,1
HHB3_20855,uk,1
HHB3_20856,uk,3
HHB3_20857,uk,3
HHB3_20858,uk,2
HHB3_20859,uk,2
HHB3_20860,uk,1
HHB3_20861,uk,4
HHB3_20862,uk,2
HHB3_20863,uk,3
HHB3_20864,uk,7
HHB3_20865,uk,4
HHB3_20866,uk,2
HHB3_20867,uk,1
HHB3_20868,uk,2
HHB3_20869,uk,2
HHB3_20870,uk,1
HHB3_20871,uk,4
HHB3_20872,uk,2
HHB3_20873,uk,3
HHB3_20874,uk,1
HHB3_20875,uk,3
HHB3_20876,uk,2
HHB3_20877,uk,2
HHB3_20878,uk,1
HHB3_20879,uk,3
HHB3_20880,uk,1
HHB3_20881,uk,3
HHB3_20886,uk,1
HHB3_20887,uk,2
HHB3_20889,uk,3
HHB3_20890,uk,2
HHB3_20891,uk,1
HHB3_20892,uk,1
HHB3_20893,uk,3
HHB3_20894,uk,3
HHB3_20896,uk,5
HHB3_20897,uk,2
HHB3_20898,uk,2
HHB3_20899,uk,1
HHB3_20900,uk,2
HHB3_20902,uk,1
HHB3_20903,uk,2
HHB3_20904,uk,3
HHB3_20905,uk,4
HHB3_20906,uk,2
HHB3_20907,uk,1
HHB3_20908,uk,3
HHB3_20909,uk,1
HHB3_20910,uk,3
HHB3_20911,uk,4
HHB3_20912,uk,3
HHB3_20914,uk,1
HHB3_20915,uk,3
HHB3_20916,uk,2
HHB3_20917,uk,4
HHB3_20918,uk,2
HHB3_20919,uk,4
HHB3_20920,uk,1
HHB3_20921,uk,3
HHB3_20922,uk,1
HHB3_20923,uk,1
HHB3_20924,uk,1
HHB3_20925,uk,1
HHB3_20926,uk,3
HHB3_20927,uk,3
HHB3_20928,uk,2
HHB3_20929,uk,3
HHB3_20930,uk,3
HHB3_20931,uk,3
HHB3_20933,uk,2
HHB3_20935,uk,1
HHB3_20936,uk,2
HHB3_20938,uk,4
HHB3_20939,uk,1
HHB3_20940,uk,4
HHB3_20941,uk,2
HHB3_20942,uk,3
HHB3_20943,uk,4
HHB3_20944,uk,3
HHB3_20946,uk,3
HHB3_20947,uk,3
HHB3_20948,uk,2
HHB3_20949,uk,4
HHB3_20951,uk,2
HHB3_20952,uk,3
HHB3_20953,uk,2
HHB3_20954,uk,2
HHB3_20955,uk,2
HHB3_20956,uk,3
HHB3_20957,uk,5
HHB3_20958,uk,4
HHB3_20961,uk,4
HHB3_20965,uk,3
HHB3_20966,uk,3
HHB3_20967,uk,2
HHB3_20968,uk,2
HHB3_20970,uk,4
HHB3_20971,uk,2
HHB3_20973,uk,2
HHB3_20976,uk,2
HHB3_20978,uk,4
HHB3_20979,uk,2
HHB3_20980,uk,1
HHB3_20981,uk,3
HHB3_20982,uk,2
HHB3_20984,uk,3
HHB3_20985,uk,2
HHB3_20986,uk,2
HHB3_20988,uk,4
HHB3_20989,uk,2
HHB3_20990,uk,2
HHB3_20991,uk,3
HHB3_20992,uk,2
HHB3_20993,uk,2
HHB3_20994,uk,2
HHB3_20996,uk,3
HHB3_20997,uk,2
HHB3_20998,uk,2
HHB3_20999,uk,4
HHB3_21000,uk,3
HHB3_21001,uk,1
HHB3_21004,uk,2
HHB3_21005,uk,3
HHB3_21006,uk,1
HHB3_21007,uk,2
HHB3_21008,uk,3
HHB3_21009,uk,2
HHB3_21010,uk,2
HHB3_21011,uk,1
HHB3_21013,uk,2
HHB3_21014,uk,2
HHB3_21015,uk,2
HHB3_21016,uk,3
HHB3_21017,uk,2
HHB3_21018,uk,2
HHB3_21019,uk,3
HHB3_21020,uk,4
HHB3_21021,uk,3
HHB3_21023,uk,3
HHB3_21024,uk,2
HHB3_21026,uk,3
HHB3_21027,uk,5
HHB3_21028,uk,2
HHB3_21030,uk,3
HHB3_21031,uk,4
HHB3_21032,uk,2
HHB3_21033,uk,3
HHB3_21035,uk,2
HHB3_21037,uk,2
HHB3_21038,uk,2
HHB3_21039,uk,2
HHB3_21040,uk,1
HHB3_21041,uk,3
HHB3_21043,uk,2
HHB3_21044,uk,2
HHB3_21046,uk,4
HHB3_21047,uk,4
HHB3_21048,uk,2
HHB3_21049,uk,3
HHB3_21050,uk,3
HHB3_21051,uk,3
HHB3_21052,uk,2
HHB3_21054,uk,4
HHB3_21055,uk,3
HHB3_21056,uk,1
HHB3_21057,uk,2
HHB3_21058,uk,2
HHB3_21059,uk,2
HHB3_21064,uk,2
HHB3_21066,uk,2
HHB3_21067,uk,2
HHB3_21068,uk,3
HHB3_21069,uk,2
HHB3_21071,uk,6
HHB3_21072,uk,2
HHB3_21073,uk,4
HHB3_21074,uk,2
HHB3_21075,uk,6
HHB3_21077,uk,2
HHB3_21079,uk,2
HHB3_21081,uk,2
HHB3_21084,uk,3
HHB3_21085,uk,2
HHB3_21086,uk,2
HHB3_21087,uk,2
HHB3_21088,uk,4
HHB3_21089,uk,2
HHB3_21091,uk,1
HHB3_21092,uk,3
HHB3_21093,uk,2
HHB3_21094,uk,2
HHB3_21095,uk,3
HHB3_21096,uk,2
HHB3_21097,uk,2
HHB3_21098,uk,3
HHB3_21099,uk,2
HHB3_21100,uk,4
HHB3_21101,uk,2
HHB3_21102,uk,2
HHB3_21103,uk,2
HHB3_21104,uk,4
HHB3_21105,uk,1
HHB3_21107,uk,2
HHB3_21108,uk,2
HHB3_21110,uk,2
HHB3_21112,uk,2
HHB3_21113,uk,2
HHB3_21116,uk,3
HHB3_21117,uk,3
HHB3_21118,uk,4
HHB3_21120,uk,3
HHB3_21122,uk,3
HHB3_21123,uk,5
HHB3_21125,uk,2
HHB3_21126,uk,1
HHB3_21130,uk,1
HHB3_21132,uk,1
HHB3_21134,uk,1
HHB3_21135,uk,1
HHB3_21136,uk,1
HHB3_21138,uk,1
HHB3_21139,uk,1
HHB3_21141,uk,1
HHB3_21142,uk,1
HHB3_21143,uk,1
HHB3_21145,uk,1
HHB3_21146,uk,1
HHB3_21147,uk,1
HHB3_21148,uk,1
HHB3_21149,uk,1
HHB3_21150,uk,1
HHB3_21152,uk,1
HHB3_21153,uk,1
HHB3_21154,uk,1
HHB3_21155,uk,1
HHB3_21157,uk,2
HHB3_21158,uk,1
HHB3_21160,uk,1
HHB3_21161,uk,1
HHB3_21162,uk,1
HHB3_21163,uk,1
HHB3_21164,uk,1
HHB3_21165,uk,1
HHB3_21166,uk,1
HHB3_21167,uk,1
HHB3_21168,uk,2
HHB3_21169,uk,1
HHB3_21170,uk,1
HHB3_21171,uk,1
HHB3_21173,uk,1
HHB3_21174,uk,1
HHB3_21177,uk,1
HHB3_21178,uk,3
HHB3_21179,uk,2
HHB3_21180,uk,3
HHB3_21182,uk,3
HHB3_21183,uk,3
HHB3_21184,uk,2
HHB3_21185,uk,1
HHB3_21186,uk,4
HHB3_21188,uk,1
HHB3_21189,uk,2
HHB3_21190,uk,2
HHB3_21191,uk,1
HHB3_21192,uk,1
HHB3_21193,uk,1
HHB3_21194,uk,4
HHB3_21196,uk,2
HHB3_21197,uk,2
HHB3_21198,uk,4
HHB3_21199,uk,2
HHB3_21200,uk,3
HHB3_21202,uk,2
HHB3_21203,uk,3
HHB3_21204,uk,5
HHB3_21207,uk,2
HHB3_21208,uk,1
HHB3_21209,uk,2
HHB3_21210,uk,6
HHB3_21211,uk,3
HHB3_21212,uk,4
HHB3_21214,uk,1
HHB3_21215,uk,2
HHB3_21216,uk,2
HHB3_21217,uk,1
HHB3_21218,uk,1
HHB3_21219,uk,1
HHB3_21220,uk,4
HHB3_21221,uk,3
HHB3_21222,uk,2
HHB3_21223,uk,3
HHB3_21224,uk,4
HHB3_21225,uk,3
HHB3_21226,uk,2
HHB3_21227,uk,5
HHB3_21228,uk,5
HHB3_21229,uk,2
HHB3_21230,uk,2
HHB3_21231,uk,2
HHB3_21232,uk,3
HHB3_21235,uk,2
HHB3_21236,uk,2
HHB3_21237,uk,3
HHB3_21238,uk,1
HHB3_21239,uk,2
HHB3_21240,uk,3
HHB3_21241,uk,3
HHB3_21242,uk,4
HHB3_21243,uk,3
HHB3_21244,uk,2
HHB3_21247,uk,4
HHB3_21248,uk,4
HHB3_21249,uk,3
HHB3_21251,uk,2
HHB3_21252,uk,4
HHB3_21253,uk,1
HHB3_21254,uk,4
HHB3_21255,uk,3
HHB3_21256,uk,4
HHB3_21257,uk,2
HHB3_21259,uk,1
HHB3_21261,uk,4
HHB3_21262,uk,3
HHB3_21264,uk,3
HHB3_21265,uk,2
HHB3_21267,uk,2
HHB3_21268,uk,3
HHB3_21269,uk,2
HHB3_21270,uk,4
HHB3_21272,uk,1
HHB3_21275,uk,2
HHB3_21276,uk,3
HHB3_21277,uk,4
HHB3_21278,uk,5
HHB3_21279,uk,2
HHB3_21281,uk,3
HHB3_21282,uk,2
HHB3_21283,uk,3
HHB3_21285,uk,1
HHB3_21286,uk,3
HHB3_21287,uk,3
HHB3_21290,uk,3
HHB3_21291,uk,2
HHB3_21292,uk,2
HHB3_21293,uk,2
HHB3_21294,uk,3
HHB3_21297,uk,2
HHB3_21298,uk,2
HHB3_21299,uk,2
HHB3_21301,uk,2
HHB3_21302,uk,3
HHB3_21304,uk,3
HHB3_21306,uk,3
HHB3_21307,uk,4
HHB3_21308,uk,3
HHB3_21309,uk,2
HHB3_21310,uk,1
HHB3_21311,uk,1
HHB3_21312,uk,1
HHB3_21315,uk,3
HHB3_21316,uk,2
HHB3_21317,uk,3
HHB3_21318,uk,4
HHB3_21319,uk,2
HHB3_21320,uk,2
HHB3_21322,uk,5
HHB3_21323,uk,2
HHB3_21324,uk,3
HHB3_21326,uk,2
HHB3_21328,uk,1
HHB3_21330,uk,1
HHB3_21332,uk,1
HHB3_21334,uk,2
HHB3_21335,uk,1
HHB3_21337,uk,3
HHB3_21339,uk,4
HHB3_21341,uk,1
HHB3_21343,uk,6
HHB3_21344,uk,1
HHB3_21346,uk,4
HHB3_21348,uk,2
HHB3_21349,uk,2
HHB3_21350,uk,4
HHB3_21351,uk,2
HHB3_21353,uk,4
HHB3_21355,uk,3
HHB3_21356,uk,2
HHB3_21357,uk,2
HHB3_21359,uk,3
HHB3_21360,uk,4
HHB3_21361,uk,4
HHB3_21363,uk,4
HHB3_21366,uk,3
HHB3_21367,uk,4
HHB3_21368,uk,2
HHB3_21370,uk,4
HHB3_21371,uk,3
HHB3_21372,uk,1
HHB3_21374,uk,5
HHB3_21376,uk,3
HHB3_21377,uk,1
HHB3_21378,uk,1
HHB3_21379,uk,4
HHB3_21380,uk,3
HHB3_21386,uk,3
HHB3_21387,uk,3
HHB3_21388,uk,3
HHB3_21389,uk,4
HHB3_21393,uk,3
HHB3_21394,uk,1
HHB3_21395,uk,3
HHB3_21398,uk,3
HHB3_21403,uk,1
HHB3_21404,uk,5
HHB3_21405,uk,3
HHB3_21407,uk,5
HHB3_21408,uk,2
HHB3_21410,uk,1
HHB3_21411,uk,2
HHB3_21413,uk,4
HHB3_21414,uk,4
HHB3_21418,uk,1
HHB3_21419,uk,2
HHB3_21421,uk,2
HHB3_21422,uk,3
HHB3_21424,uk,2
HHB3_21425,uk,4
HHB3_21430,uk,2
HHB3_21432,uk,2
HHB3_21434,uk,2
HHB3_21437,uk,2
HHB3_21438,uk,1
HHB3_21442,uk,2
HHB3_21444,uk,5
HHB3_21446,uk,4
HHB3_21450,uk,3
HHB3_21452,uk,2
HHB3_21455,uk,5
HHB3_21463,uk,1
HHB3_21464,uk,1
HHB3_21466,uk,5
HHB3_21468,uk,2
HHB3_21470,uk,2
HHB3_21471,uk,3
HHB3_21472,uk,3
HHB3_21473,uk,2
HHB3_21474,uk,2
HHB3_21477,uk,3
HHB3_21478,uk,3
HHB3_21479,uk,1
HHB3_21480,uk,5
HHB3_21481,uk,4
HHB3_21482,uk,2
HHB3_21483,uk,1
HHB3_21484,uk,1
HHB3_21485,uk,3
HHB3_21486,uk,3
HHB3_21487,uk,2
HHB3_21488,uk,3
HHB3_21489,uk,2
HHB3_21490,uk,1
HHB3_21491,uk,1
HHB3_21492,uk,1
HHB3_21494,uk,3
HHB3_21495,uk,3
HHB3_21496,uk,1
HHB3_21497,uk,2
HHB3_21499,uk,2
HHB3_21500,uk,3
HHB3_21501,uk,2
HHB3_21502,uk,2
HHB3_21503,uk,1
HHB3_21504,uk,1
HHB3_21505,uk,1
HHB3_21507,uk,4
HHB3_21508,uk,2
HHB3_21509,uk,3
HHB3_21510,uk,3
HHB3_21511,uk,1
HHB3_21512,uk,1
HHB3_21513,uk,2
HHB3_21514,uk,2
HHB3_21515,uk,2
HHB3_21516,uk,2
HHB3_21517,uk,2
HHB3_21519,uk,3
HHB3_21520,uk,1
HHB3_21521,uk,1
HHB3_21522,uk,2
HHB3_21523,uk,1
HHB3_21524,uk,2
HHB3_21525,uk,1
HHB3_21526,uk,1
HHB3_21527,uk,1
HHB3_21528,uk,2
HHB3_21531,uk,2
HHB3_21532,uk,2
HHB3_21533,uk,2
HHB3_21534,uk,1
HHB3_21535,uk,1
HHB3_21536,uk,3
HHB3_21538,uk,2
HHB3_21539,uk,3
HHB3_21540,uk,2
HHB3_21541,uk,2
HHB3_21542,uk,3
HHB3_21544,uk,4
HHB3_21545,uk,1
HHB3_21546,uk,2
HHB3_21547,uk,2
HHB3_21548,uk,2
HHB3_21549,uk,1
HHB3_21550,uk,2
HHB3_21551,uk,2
HHB3_21552,uk,3
HHB3_21553,uk,1
HHB3_21554,uk,1
HHB3_21555,uk,2
HHB3_21556,uk,2
HHB3_21557,uk,4
HHB3_21558,uk,4
HHB3_21559,uk,1
HHB3_21560,uk,1
HHB3_620396,uk,4
HHB3_620974,uk,3
HHB4_20002,uk,1
HHB4_20003,uk,3
HHB4_20004,uk,2
HHB4_20005,uk,2
HHB4_20006,uk,1
HHB4_20007,uk,2
HHB4_20008,uk,2
HHB4_20009,uk,2
HHB4_20011,uk,4
HHB4_20012,uk,4
HHB4_20013,uk,2
HHB4_20014,uk,2
HHB4_20015,uk,1
HHB4_20016,uk,3
HHB4_20017,uk,1
HHB4_20018,uk,3
HHB4_20019,uk,2
HHB4_20021,uk,4
HHB4_20022,uk,5
HHB4_20024,uk,3
HHB4_20026,uk,2
HHB4_20027,uk,3
HHB4_20028,uk,1
HHB4_20029,uk,2
HHB4_20030,uk,3
HHB4_20031,uk,2
HHB4_20033,uk,4
HHB4_20034,uk,2
HHB4_20036,uk,3
HHB4_20038,uk,3
HHB4_20040,uk,1
HHB4_20041,uk,3
HHB4_20042,uk,1
HHB4_20044,uk,1
HHB4_20045,uk,1
HHB4_20046,uk,2
HHB4_20047,uk,2
HHB4_20050,uk,2
HHB4_20051,uk,2
HHB4_20052,uk,3
HHB4_20053,uk,3
HHB4_20054,uk,1
HHB4_20055,uk,2
HHB4_20056,uk,3
HHB4_20057,uk,3
HHB4_20058,uk,3
HHB4_20059,uk,2
HHB4_20060,uk,2
HHB4_20061,uk,2
HHB4_20062,uk,3
HHB4_20063,uk,2
HHB4_20064,uk,3
HHB4_20065,uk,1
HHB4_20067,uk,1
HHB4_20068,uk,2
HHB4_20069,uk,2
HHB4_20070,uk,2
HHB4_20071,uk,3
HHB4_20072,uk,3
HHB4_20073,uk,2
HHB4_20075,uk,4
HHB4_20077,uk,2
HHB4_20078,uk,1
HHB4_20079,uk,3
HHB4_20080,uk,1
HHB4_20081,uk,3
HHB4_20082,uk,4
HHB4_20083,uk,2
HHB4_20084,uk,3
HHB4_20085,uk,3
HHB4_20086,uk,2
HHB4_20088,uk,2
HHB4_20089,uk,2
HHB4_20090,uk,1
HHB4_20091,uk,3
HHB4_20093,uk,3
HHB4_20094,uk,2
HHB4_20097,uk,2
HHB4_20098,uk,1
HHB4_20099,uk,2
HHB4_20100,uk,1
HHB4_20101,uk,2
HHB4_20103,uk,2
HHB4_20104,uk,2
HHB4_20105,uk,3
HHB4_20106,uk,2
HHB4_20107,uk,1
HHB4_20108,uk,1
HHB4_20110,uk,4
HHB4_20111,uk,3
HHB4_20113,uk,2
HHB4_20114,uk,3
HHB4_20115,uk,2
HHB4_20116,uk,3
HHB4_20117,uk,1
HHB4_20118,uk,2
HHB4_20120,uk,2
HHB4_20121,uk,1
HHB4_20122,uk,3
HHB4_20125,uk,3
HHB4_20126,uk,3
HHB4_20127,uk,3
HHB4_20128,uk,2
HHB4_20129,uk,1
HHB4_20130,uk,3
HHB4_20131,uk,1
HHB4_20132,uk,3
HHB4_20134,uk,2
HHB4_20135,uk,1
HHB4_20136,uk,2
HHB4_20137,uk,3
HHB4_20138,uk,2
HHB4_20139,uk,2
HHB4_20140,uk,2
HHB4_20141,uk,2
HHB4_20143,uk,2
HHB4_20145,uk,2
HHB4_20146,uk,1
HHB4_20148,uk,1
HHB4_20149,uk,2
HHB4_20152,uk,4
HHB4_20153,uk,3
HHB4_20155,uk,2
HHB4_20156,uk,2
HHB4_20157,uk,2
HHB4_20158,uk,1
HHB4_20160,uk,4
HHB4_20161,uk,2
HHB4_20163,uk,1
HHB4_20165,uk,2
HHB4_20166,uk,4
HHB4_20167,uk,2
HHB4_20168,uk,1
HHB4_20169,uk,2
HHB4_20170,uk,1
HHB4_20172,uk,1
HHB4_20174,uk,2
HHB4_20175,uk,2
HHB4_20176,uk,3
HHB4_20177,uk,1
HHB4_20178,uk,3
HHB4_20179,uk,2
HHB4_20180,uk,4
HHB4_20181,uk,1
HHB4_20182,uk,2
HHB4_20183,uk,3
HHB4_20184,uk,3
HHB4_20185,uk,2
HHB4_20186,uk,2
HHB4_20187,uk,3
HHB4_20188,uk,4
HHB4_20189,uk,5
HHB4_20192,uk,1
HHB4_20195,uk,2
HHB4_20196,uk,1
HHB4_20197,uk,1
HHB4_20198,uk,2
HHB4_20200,uk,5
HHB4_20202,uk,1
HHB4_20203,uk,5
HHB4_20204,uk,4
HHB4_20205,uk,4
HHB4_20207,uk,4
HHB4_20208,uk,4
HHB4_20209,uk,2
HHB4_20210,uk,2
HHB4_20212,uk,1
HHB4_20213,uk,3
