"part_id","hh_id","part_age","part_gender"
"B3_20202","HHB3_20202","55","F"
"B3_20203","HHB3_20203","41","M"
"B3_20204","HHB3_20204","46","F"
"B3_20205","HHB3_20205","46","F"
"B3_20206","HHB3_20206","39","F"
"B3_20207","HHB3_20207","42","M"
"B3_20209","HHB3_20209","64","F"
"B3_20210","HHB3_20210","71","F"
"B3_20212","HHB3_20212","54","M"
"B3_20213","HHB3_20213","41","M"
"B3_20214","HHB3_20214","36","M"
"B3_20215","HHB3_20215","63","M"
"B3_20217","HHB3_20217","24","F"
"B3_20218","HHB3_20218","49","F"
"B3_20219","HHB3_20219","44","M"
"B3_20220","HHB3_20220","43","F"
"B3_20221","HHB3_20221","21","F"
"B3_20222","HHB3_20222","93","M"
"B3_20224","HHB3_20224","41","F"
"B3_20225","HHB3_20225","77","M"
"B3_20226","HHB3_20226","78","M"
"B3_20228","HHB3_20228","60","F"
"B3_20229","HHB3_20229","54","M"
"B3_20230","HHB3_20230","32","F"
"B3_20231","HHB3_20231","43","F"
"B3_20232","HHB3_20232","54","F"
"B3_20233","HHB3_20233","28","M"
"B3_20234","HHB3_20234","41","F"
"B3_20235","HHB3_20235","50","M"
"B3_20236","HHB3_20236","82","F"
"B3_20237","HHB3_20237","49","M"
"B3_20238","HHB3_20238","59","F"
"B3_20239","HHB3_20239","60","M"
"B3_20240","HHB3_20240","64","F"
"B3_20241","HHB3_20241","61","M"
"B3_20242","HHB3_20242","43","F"
"B3_20245","HHB3_20245","29","F"
"B3_20247","HHB3_20247","50","M"
"B3_20249","HHB3_20249","63","F"
"B3_20250","HHB3_20250","70","M"
"B3_20251","HHB3_20251","51","M"
"B3_20252","HHB3_20252","48","F"
"B3_20253","HHB3_20253","51","F"
"B3_20254","HHB3_20254","51","M"
"B3_20256","HHB3_20256","64","M"
"B3_20257","HHB3_20257","48","F"
"B3_20258","HHB3_20258","53","F"
"B3_20260","HHB3_20260","55","F"
"B3_20262","HHB3_20262","75","M"
"B3_20263","HHB3_20263","41","M"
"B3_20264","HHB3_20264","33","M"
"B3_20265","HHB3_20265","43","F"
"B3_20267","HHB3_20267","55","M"
"B3_20268","HHB3_20268","52","F"
"B3_20270","HHB3_20270","57","F"
"B3_20271","HHB3_20271","61","F"
"B3_20272","HHB3_20272","36","F"
"B3_20273","HHB3_20273","34","F"
"B3_20275","HHB3_20275","54","M"
"B3_20276","HHB3_20276","62","M"
"B3_20277","HHB3_20277","58","F"
"B3_20278","HHB3_20278","69","F"
"B3_20279","HHB3_20279","64","M"
"B3_20282","HHB3_20282","29","F"
"B3_20284","HHB3_20284","42","M"
"B3_20285","HHB3_20285","52","F"
"B3_20287","HHB3_20287","48","M"
"B3_20288","HHB3_20288","62","M"
"B3_20289","HHB3_20289","46","M"
"B3_20290","HHB3_20290","41","F"
"B3_20293","HHB3_20293","41","M"
"B3_20294","HHB3_20294","78","M"
"B3_20297","HHB3_20297","48","M"
"B3_20300","HHB3_20300","34","F"
"B3_20301","HHB3_20301","49","F"
"B3_20302","HHB3_20302","28","F"
"B3_20304","HHB3_20304","34","F"
"B3_20305","HHB3_20305","71","M"
"B3_20306","HHB3_20306","55","F"
"B3_20307","HHB3_20307","46","F"
"B3_20308","HHB3_20308","60","F"
"B3_20309","HHB3_20309","61","F"
"B3_20310","HHB3_20310","46","M"
"B3_20311","HHB3_20311","55","F"
"B3_20312","HHB3_20312","31","F"
"B3_20313","HHB3_20313","49","F"
"B3_20314","HHB3_20314","87","F"
"B3_20316","HHB3_20316","50","M"
"B3_20317","HHB3_20317","64","M"
"B3_20318","HHB3_20318","54","M"
"B3_20321","HHB3_20321","43","F"
"B3_20322","HHB3_20322","51","M"
"B3_20323","HHB3_20323","36","F"
"B3_20324","HHB3_20324","31","M"
"B3_20325","HHB3_20325","55","F"
"B3_20326","HHB3_20326","50","M"
"B3_20329","HHB3_20329","61","F"
"B3_20330","HHB3_20330","39","F"
"B3_20332","HHB3_20332","43","M"
"B3_20333","HHB3_20333","60","M"
"B3_20334","HHB3_20334","25","F"
"B3_20337","HHB3_20337","30","F"
"B3_20338","HHB3_20338","62","M"
"B3_20340","HHB3_20340","46","F"
"B3_20341","HHB3_20341","43",NA
"B3_20343","HHB3_20343","39","F"
"B3_20345","HHB3_20345","39","F"
"B3_20346","HHB3_20346","50","M"
"B3_20348","HHB3_20348","62","M"
"B3_20349","HHB3_20349","43","M"
"B3_20350","HHB3_20350","55","M"
"B3_20351","HHB3_20351","77","M"
"B3_20355","HHB3_20355","19","F"
"B3_20356","HHB3_20356","52","M"
"B3_20358","HHB3_20358","76","M"
"B3_20359","HHB3_20359","59","M"
"B3_20360","HHB3_20360","30","M"
"B3_20361","HHB3_20361","81","M"
"B3_20362","HHB3_20362","41","F"
"B3_20365","HHB3_20365","51","F"
"B3_20366","HHB3_20366","36","F"
"B3_20367","HHB3_20367","79","F"
"B3_20368","HHB3_20368","27","M"
"B3_20369","HHB3_20369","59","M"
"B3_20370","HHB3_20370","61","M"
"B3_20372","HHB3_20372","58","F"
"B3_20374","HHB3_20374","56","M"
"B3_20375","HHB3_20375","61","M"
"B3_20376","HHB3_20376","49","M"
"B3_20378","HHB3_20378","40",NA
"B3_20379","HHB3_20379","69","F"
"B3_20380","HHB3_20380","64","M"
"B3_20381","HHB3_20381","55","F"
"B3_20382","HHB3_20382","71","M"
"B3_20384","HHB3_20384","35","F"
"B3_20385","HHB3_20385","45","M"
"B3_20387","HHB3_20387","30","M"
"B3_20388","HHB3_20388","33","F"
"B3_20389","HHB3_20389","32","F"
"B3_20391","HHB3_20391","46","M"
"B3_20392","HHB3_20392","27","M"
"B3_20393","HHB3_20393","50","M"
"B3_20395","HHB3_20395","27","F"
"B3_20397","HHB3_20397","42","M"
"B3_20398","HHB3_20398","51","F"
"B3_20399","HHB3_20399","40","F"
"B3_20400","HHB3_20400","37","M"
"B3_20401","HHB3_20401","34","F"
"B3_20404","HHB3_20404","37","F"
"B3_20405","HHB3_20405","45","F"
"B3_20406","HHB3_20406","52","M"
"B3_20408","HHB3_20408","51","F"
"B3_20409","HHB3_20409","34","M"
"B3_20410","HHB3_20410","41","M"
"B3_20412","HHB3_20412","31","M"
"B3_20413","HHB3_20413","32","F"
"B3_20415","HHB3_20415","23","F"
"B3_20416","HHB3_20416","32","F"
"B3_20419","HHB3_20419","36","M"
"B3_20420","HHB3_20420","70","M"
"B3_20421","HHB3_20421","40","F"
"B3_20422","HHB3_20422","83","M"
"B3_20423","HHB3_20423","71","F"
"B3_20425","HHB3_20425","30","F"
"B3_20427","HHB3_20427","33","F"
"B3_20432","HHB3_20432","63","F"
"B3_20433","HHB3_20433","24","M"
"B3_20434","HHB3_20434","34","F"
"B3_20435","HHB3_20435","52","M"
"B3_20436","HHB3_20436","39","F"
"B3_20437","HHB3_20437","24","M"
"B3_20439","HHB3_20439","65","M"
"B3_20441","HHB3_20441","55","F"
"B3_20442","HHB3_20442","52","M"
"B3_20444","HHB3_20444","28","M"
"B3_20445","HHB3_20445","58","F"
"B3_20446","HHB3_20446","48","F"
"B3_20447","HHB3_20447","40","F"
"B3_20449","HHB3_20449","33","F"
"B3_20451","HHB3_20451","77","M"
"B3_20452","HHB3_20452","69","M"
"B3_20454","HHB3_20454","38","M"
"B3_20455","HHB3_20455","73","M"
"B3_20456","HHB3_20456","26","M"
"B3_20457","HHB3_20457","64","M"
"B3_20459","HHB3_20459","49","F"
"B3_20460","HHB3_20460","44","F"
"B3_20462","HHB3_20462","37","M"
"B3_20463","HHB3_20463","30","F"
"B3_20464","HHB3_20464","21","F"
"B3_20465","HHB3_20465","43","M"
"B3_20468","HHB3_20468","34","F"
"B3_20469","HHB3_20469","57","M"
"B3_20472","HHB3_20472","64","M"
"B3_20473","HHB3_20473","29","F"
"B3_20474","HHB3_20474","62","F"
"B3_20475","HHB3_20475","72","M"
"B3_20476","HHB3_20476","58","M"
"B3_20477","HHB3_20477","54","M"
"B3_20478","HHB3_20478","40","F"
"B3_20480","HHB3_20480","52","F"
"B3_20481","HHB3_20481","57","M"
"B3_20484","HHB3_20484","52","M"
"B3_20485","HHB3_20485","32","F"
"B3_20486","HHB3_20486","44","F"
"B3_20487","HHB3_20487","50","F"
"B3_20488","HHB3_20488","57","M"
"B3_20490","HHB3_20490","44","M"
"B3_20492","HHB3_20492","64","F"
"B3_20493","HHB3_20493","56","M"
"B3_20496","HHB3_20496","57","M"
"B3_20498","HHB3_20498","78","M"
"B3_20499","HHB3_20499","50","M"
"B3_20502","HHB3_20502","47","F"
"B3_20503","HHB3_20503","24","F"
"B3_20504","HHB3_20504","22","F"
"B3_20505","HHB3_20505","66","M"
"B3_20508","HHB3_20508","35","F"
"B3_20509","HHB3_20509","64","F"
"B3_20510","HHB3_20510","37",NA
"B3_20512","HHB3_20512","27","F"
"B3_20514","HHB3_20514","76","F"
"B3_20515","HHB3_20515","56","M"
"B3_20520","HHB3_20520","60","M"
"B3_20521","HHB3_20521","49","M"
"B3_20523","HHB3_20523","65","M"
"B3_20524","HHB3_20524","30","F"
"B3_20525","HHB3_20525","20","M"
"B3_20527","HHB3_20527","46","F"
"B3_20529","HHB3_20529","54","M"
"B3_20530","HHB3_20530","22","F"
"B3_20531","HHB3_20531","51","M"
"B3_20535","HHB3_20535","61","M"
"B3_20536","HHB3_20536","52","M"
"B3_20537","HHB3_20537","28","F"
"B3_20538","HHB3_20538","41","F"
"B3_20539","HHB3_20539","37","M"
"B3_20541","HHB3_20541","60","M"
"B3_20548","HHB3_20548","26","F"
"B3_20549","HHB3_20549","45","F"
"B3_20551","HHB3_20551","53","M"
"B3_20553","HHB3_20553","55","M"
"B3_20554","HHB3_20554","21","F"
"B3_20556","HHB3_20556","31","M"
"B3_20558","HHB3_20558","23","F"
"B3_20559","HHB3_20559","42","M"
"B3_20560","HHB3_20560","44","M"
"B3_20562","HHB3_20562","29","M"
"B3_20563","HHB3_20563","24","F"
"B3_20569","HHB3_20569","65","F"
"B3_20570","HHB3_20570","36","F"
"B3_20572","HHB3_20572","58","M"
"B3_20573","HHB3_20573","65","F"
"B3_20575","HHB3_20575","22","F"
"B3_20577","HHB3_20577","27","F"
"B3_20578","HHB3_20578","27","M"
"B3_20580","HHB3_20580","27","M"
"B3_20581","HHB3_20581","35","M"
"B3_20582","HHB3_20582","20","F"
"B3_20584","HHB3_20584","32","F"
"B3_20586","HHB3_20586","51","F"
"B3_20587","HHB3_20587","61","M"
"B3_20589","HHB3_20589","31","F"
"B3_20590","HHB3_20590","46","F"
"B3_20595","HHB3_20595","62","M"
"B3_20597","HHB3_20597","54","M"
"B3_20598","HHB3_20598","20","F"
"B3_20599","HHB3_20599","74","M"
"B3_20600","HHB3_20600","32","F"
"B3_20601","HHB3_20601","47","F"
"B3_20602","HHB3_20602","66","M"
"B3_20603","HHB3_20603","58","F"
"B3_20605","HHB3_20605","43","M"
"B3_20606","HHB3_20606","61","M"
"B3_20607","HHB3_20607","55","M"
"B3_20611","HHB3_20611","18","F"
"B3_20612","HHB3_20612","44","M"
"B3_20614","HHB3_20614","32","M"
"B3_20616","HHB3_20616","56","M"
"B3_20618","HHB3_20618","61","F"
"B3_20620","HHB3_20620","45","M"
"B3_20635","HHB3_20635","25","M"
"B3_20636","HHB3_20636","57","M"
"B3_20637","HHB3_20637","52","F"
"B3_20639","HHB3_20639","42","F"
"B3_20641","HHB3_20641","27","F"
"B3_20644","HHB3_20644","28","F"
"B3_20645","HHB3_20645","49","M"
"B3_20646","HHB3_20646","61","M"
"B3_20647","HHB3_20647","61","M"
"B3_20649","HHB3_20649","58","F"
"B3_20650","HHB3_20650","83","M"
"B3_20651","HHB3_20651","65","F"
"B3_20652","HHB3_20652","22","F"
"B3_20658","HHB3_20658","31","M"
"B3_20659","HHB3_20659","42","M"
"B3_20665","HHB3_20665","33","F"
"B3_20666","HHB3_20666","34","M"
"B3_20667","HHB3_20667","53","M"
"B3_20669","HHB3_20669","27","F"
"B3_20670","HHB3_20670","23","M"
"B3_20672","HHB3_20672","40","M"
"B3_20679","HHB3_20679","24","M"
"B3_20682","HHB3_20682","31","M"
"B3_20683","HHB3_20683","27","M"
"B3_20684","HHB3_20684","31","M"
"B3_20686","HHB3_20686","32","M"
"B3_20687","HHB3_20687","19","M"
"B3_20694","HHB3_20694","81","M"
"B3_20697","HHB3_20697","26","M"
"B3_20700","HHB3_20700","20","F"
"B3_20701","HHB3_20701","19","M"
"B3_20705","HHB3_20705","25","F"
"B3_20706","HHB3_20706","22","F"
"B3_20708","HHB3_20708","62","M"
"B3_20709","HHB3_20709","64","F"
"B3_20711","HHB3_20711","76","F"
"B3_20712","HHB3_20712","63","M"
"B3_20713","HHB3_20713","73","M"
"B3_20714","HHB3_20714","57","F"
"B3_20715","HHB3_20715","76","M"
"B3_20716","HHB3_20716","69","M"
"B3_20718","HHB3_20718","79","F"
"B3_20719","HHB3_20719","62","M"
"B3_20720","HHB3_20720","35","F"
"B3_20721","HHB3_20721","77","M"
"B3_20722","HHB3_20722","77","M"
"B3_20723","HHB3_20723","77","F"
"B3_20725","HHB3_20725","58","M"
"B3_20726","HHB3_20726","82","M"
"B3_20727","HHB3_20727","59","F"
"B3_20728","HHB3_20728","41","F"
"B3_20729","HHB3_20729","63","M"
"B3_20730","HHB3_20730","34","F"
"B3_20731","HHB3_20731","41","F"
"B3_20732","HHB3_20732","59","F"
"B3_20733","HHB3_20733","34","F"
"B3_20734","HHB3_20734","67","M"
"B3_20735","HHB3_20735","87","F"
"B3_20736","HHB3_20736","44","F"
"B3_20737","HHB3_20737","69","F"
"B3_20738","HHB3_20738","42","M"
"B3_20739","HHB3_20739","79","F"
"B3_20742","HHB3_20742","52","F"
"B3_20743","HHB3_20743","34","F"
"B3_20744","HHB3_20744","48","M"
"B3_20745","HHB3_20745","82","F"
"B3_20746","HHB3_20746","50","F"
"B3_20747","HHB3_20747","29","F"
"B3_20749","HHB3_20749","66","M"
"B3_20750","HHB3_20750","61","F"
"B3_20751","HHB3_20751","79","F"
"B3_20752","HHB3_20752","51","F"
"B3_20753","HHB3_20753","37","M"
"B3_20755","HHB3_20755","50","M"
"B3_20756","HHB3_20756","43","F"
"B3_20757","HHB3_20757","55","M"
"B3_20758","HHB3_20758","43","F"
"B3_20759","HHB3_20759","63","M"
"B3_20761","HHB3_20761","59","M"
"B3_20762","HHB3_20762","53","F"
"B3_20763","HHB3_20763","77","F"
"B3_20764","HHB3_20764","77","F"
"B3_20765","HHB3_20765","56","M"
"B3_20766","HHB3_20766","79","M"
"B3_20768","HHB3_20768","57","M"
"B3_20769","HHB3_20769","85","F"
"B3_20770","HHB3_20770","78","F"
"B3_20772","HHB3_20772","70","F"
"B3_20773","HHB3_20773","61","M"
"B3_20774","HHB3_20774","84","M"
"B3_20775","HHB3_20775","60","F"
"B3_20776","HHB3_20776","77","M"
"B3_20777","HHB3_20777","64","M"
"B3_20778","HHB3_20778","80","M"
"B3_20779","HHB3_20779","63","F"
"B3_20780","HHB3_20780","79","F"
"B3_20781","HHB3_20781","77","F"
"B3_20782","HHB3_20782","63","F"
"B3_20783","HHB3_20783","45","F"
"B3_20784","HHB3_20784","42","F"
"B3_20785","HHB3_20785","55","F"
"B3_20786","HHB3_20786","66","M"
"B3_20787","HHB3_20787","43","F"
"B3_20788","HHB3_20788","74","M"
"B3_20789","HHB3_20789","55","F"
"B3_20791","HHB3_20791","41","F"
"B3_20792","HHB3_20792","74","M"
"B3_20793","HHB3_20793","45","M"
"B3_20794","HHB3_20794","57","M"
"B3_20795","HHB3_20795","70","M"
"B3_20796","HHB3_20796","71","M"
"B3_20797","HHB3_20797","75","M"
"B3_20798","HHB3_20798","80","F"
"B3_20799","HHB3_20799","75","F"
"B3_20800","HHB3_20800","46","M"
"B3_20801","HHB3_20801","82","M"
"B3_20802","HHB3_20802","52","F"
"B3_20803","HHB3_20803","63","F"
"B3_20804","HHB3_20804","38","F"
"B3_20805","HHB3_20805","56","M"
"B3_20807","HHB3_20807","52","M"
"B3_20808","HHB3_20808","75","M"
"B3_20809","HHB3_20809","77","M"
"B3_20810","HHB3_20810","53","M"
"B3_20812","HHB3_20812","79","F"
"B3_20813","HHB3_20813","77","M"
"B3_20815","HHB3_20815","50","F"
"B3_20816","HHB3_20816","76","F"
"B3_20817","HHB3_20817","76","M"
"B3_20818","HHB3_20818","73","M"
"B3_20819","HHB3_20819","89","M"
"B3_20820","HHB3_20820","55","F"
"B3_20821","HHB3_20821","57","F"
"B3_20822","HHB3_20822","47","M"
"B3_20823","HHB3_20823","41","F"
"B3_20824","HHB3_20824","51","M"
"B3_20825","HHB3_20825","43","M"
"B3_20826","HHB3_20826","75","F"
"B3_20827","HHB3_20827","56","F"
"B3_20828","HHB3_20828","79","M"
"B3_20829","HHB3_20829","59","M"
"B3_20830","HHB3_20830","69","F"
"B3_20832","HHB3_20832","76","M"
"B3_20833","HHB3_20833","46","F"
"B3_20835","HHB3_20835","56","M"
"B3_20836","HHB3_20836","79","M"
"B3_20837","HHB3_20837","45","M"
"B3_20838","HHB3_20838","45","F"
"B3_20839","HHB3_20839","72","M"
"B3_20840","HHB3_20840","46","M"
"B3_20841","HHB3_20841","53","F"
"B3_20842","HHB3_20842","43","F"
"B3_20843","HHB3_20843","58","F"
"B3_20844","HHB3_20844","56","M"
"B3_20845","HHB3_20845","48","F"
"B3_20846","HHB3_20846","39","F"
"B3_20847","HHB3_20847","49","F"
"B3_20848","HHB3_20848","43","F"
"B3_20849","HHB3_20849","32","F"
"B3_20850","HHB3_20850","68","M"
"B3_20851","HHB3_20851","52","F"
"B3_20852","HHB3_20852","54","F"
"B3_20853","HHB3_20853","73","M"
"B3_20854","HHB3_20854","67","M"
"B3_20855","HHB3_20855","51","M"
"B3_20856","HHB3_20856","41","F"
"B3_20857","HHB3_20857","66","M"
"B3_20858","HHB3_20858","46","F"
"B3_20859","HHB3_20859","73","M"
"B3_20860","HHB3_20860","55","M"
"B3_20861","HHB3_20861","58","F"
"B3_20862","HHB3_20862","78","M"
"B3_20863","HHB3_20863","59","F"
"B3_20864","HHB3_20864","59","M"
"B3_20865","HHB3_20865","44","F"
"B3_20866","HHB3_20866","34","M"
"B3_20867","HHB3_20867","47","M"
"B3_20868","HHB3_20868","76","M"
"B3_20869","HHB3_20869","80","M"
"B3_20870","HHB3_20870","78","F"
"B3_20871","HHB3_20871","58","M"
"B3_20872","HHB3_20872","79","M"
"B3_20873","HHB3_20873","64","M"
"B3_20874","HHB3_20874","75","M"
"B3_20875","HHB3_20875","53","M"
"B3_20876","HHB3_20876","71","F"
"B3_20877","HHB3_20877","75","F"
"B3_20878","HHB3_20878","85","F"
"B3_20879","HHB3_20879","78","F"
"B3_20880","HHB3_20880","41","F"
"B3_20881","HHB3_20881","54","F"
"B3_20886","HHB3_20886","77","F"
"B3_20887","HHB3_20887","57","F"
"B3_20889","HHB3_20889","77","M"
"B3_20890","HHB3_20890","56","F"
"B3_20891","HHB3_20891","52","M"
"B3_20892","HHB3_20892","66","F"
"B3_20893","HHB3_20893","42","F"
"B3_20894","HHB3_20894","58","M"
"B3_20896","HHB3_20896","42","F"
"B3_20897","HHB3_20897","84","M"
"B3_20898","HHB3_20898","76","M"
"B3_20899","HHB3_20899","78","F"
"B3_20900","HHB3_20900","70","F"
"B3_20902","HHB3_20902","60",NA
"B3_20903","HHB3_20903","78","F"
"B3_20904","HHB3_20904","53","M"
"B3_20905","HHB3_20905","46","F"
"B3_20906","HHB3_20906","80","M"
"B3_20907","HHB3_20907","85","M"
"B3_20908","HHB3_20908","54","M"
"B3_20909","HHB3_20909","72","F"
"B3_20910","HHB3_20910","55","M"
"B3_20911","HHB3_20911","60","F"
"B3_20912","HHB3_20912","41","M"
"B3_20914","HHB3_20914","77","F"
"B3_20915","HHB3_20915","49","F"
"B3_20916","HHB3_20916","74","M"
"B3_20917","HHB3_20917","45","F"
"B3_20918","HHB3_20918","77","F"
"B3_20919","HHB3_20919","62","F"
"B3_20920","HHB3_20920","67","F"
"B3_20921","HHB3_20921","59","M"
"B3_20922","HHB3_20922","87","F"
"B3_20923","HHB3_20923","84","F"
"B3_20924","HHB3_20924","89","M"
"B3_20925","HHB3_20925","80","F"
"B3_20926","HHB3_20926","76","M"
"B3_20927","HHB3_20927","65","M"
"B3_20928","HHB3_20928","50","F"
"B3_20929","HHB3_20929","84","M"
"B3_20930","HHB3_20930","50","F"
"B3_20931","HHB3_20931","69","M"
"B3_20933","HHB3_20933","64","F"
"B3_20935","HHB3_20935","58","M"
"B3_20936","HHB3_20936","41","F"
"B3_20938","HHB3_20938","49","F"
"B3_20939","HHB3_20939","74","F"
"B3_20940","HHB3_20940","41","F"
"B3_20941","HHB3_20941","54","M"
"B3_20942","HHB3_20942","37","F"
"B3_20943","HHB3_20943","44","F"
"B3_20944","HHB3_20944","53","M"
"B3_20946","HHB3_20946","56","M"
"B3_20947","HHB3_20947","55","M"
"B3_20948","HHB3_20948","52","F"
"B3_20949","HHB3_20949","40","F"
"B3_20951","HHB3_20951","57","F"
"B3_20952","HHB3_20952","38","M"
"B3_20953","HHB3_20953","40","F"
"B3_20954","HHB3_20954","19","F"
"B3_20955","HHB3_20955","76","F"
"B3_20956","HHB3_20956","51","F"
"B3_20957","HHB3_20957","32","F"
"B3_20958","HHB3_20958","44","M"
"B3_20961","HHB3_20961","51","F"
"B3_20965","HHB3_20965","77","M"
"B3_20966","HHB3_20966","66","M"
"B3_20967","HHB3_20967","64","F"
"B3_20968","HHB3_20968","44","M"
"B3_20970","HHB3_20970","39","M"
"B3_20971","HHB3_20971","73","M"
"B3_20973","HHB3_20973","70","F"
"B3_20976","HHB3_20976","64","M"
"B3_20978","HHB3_20978","38","M"
"B3_20979","HHB3_20979","73","M"
"B3_20980","HHB3_20980","69","F"
"B3_20981","HHB3_20981","46","M"
"B3_20982","HHB3_20982","66","M"
"B3_20984","HHB3_20984","59","M"
"B3_20985","HHB3_20985","25","M"
"B3_20986","HHB3_20986","68","M"
"B3_20988","HHB3_20988","75","M"
"B3_20989","HHB3_20989","77","F"
"B3_20990","HHB3_20990","52","F"
"B3_20991","HHB3_20991","69","F"
"B3_20992","HHB3_20992","51","F"
"B3_20993","HHB3_20993","67","M"
"B3_20994","HHB3_20994","64","F"
"B3_20996","HHB3_20996","74","F"
"B3_20997","HHB3_20997","74","M"
"B3_20998","HHB3_20998","35","M"
"B3_20999","HHB3_20999","68","M"
"B3_21000","HHB3_21000","29","M"
"B3_21001","HHB3_21001","51","M"
"B3_21004","HHB3_21004","82","M"
"B3_21005","HHB3_21005","25","M"
"B3_21006","HHB3_21006","71","F"
"B3_21007","HHB3_21007","35","F"
"B3_21008","HHB3_21008","69","F"
"B3_21009","HHB3_21009","69","F"
"B3_21010","HHB3_21010","72","M"
"B3_21011","HHB3_21011","45","M"
"B3_21013","HHB3_21013","38","F"
"B3_21014","HHB3_21014","44","M"
"B3_21015","HHB3_21015","75","M"
"B3_21016","HHB3_21016","31","M"
"B3_21017","HHB3_21017","60","M"
"B3_21018","HHB3_21018","49","M"
"B3_21019","HHB3_21019","46","F"
"B3_21020","HHB3_21020","48","F"
"B3_21021","HHB3_21021","73","M"
"B3_21023","HHB3_21023","44","F"
"B3_21024","HHB3_21024","77","M"
"B3_21026","HHB3_21026","34","M"
"B3_21027","HHB3_21027","37","F"
"B3_21028","HHB3_21028","67","M"
"B3_21030","HHB3_21030","56","M"
"B3_21031","HHB3_21031","66","M"
"B3_21032","HHB3_21032","66","M"
"B3_21033","HHB3_21033","69","M"
"B3_21035","HHB3_21035","70","M"
"B3_21037","HHB3_21037","68","M"
"B3_21038","HHB3_21038","49","F"
"B3_21039","HHB3_21039","41","F"
"B3_21040","HHB3_21040","66","M"
"B3_21041","HHB3_21041","75","F"
"B3_21043","HHB3_21043","77","M"
"B3_21044","HHB3_21044","70","F"
"B3_21046","HHB3_21046","39","M"
"B3_21047","HHB3_21047","36","F"
"B3_21048","HHB3_21048","69","M"
"B3_21049","HHB3_21049","68","M"
"B3_21050","HHB3_21050","54","F"
"B3_21051","HHB3_21051","34","M"
"B3_21052","HHB3_21052","77","M"
"B3_21054","HHB3_21054","40",NA
"B3_21055","HHB3_21055","34","M"
"B3_21056","HHB3_21056","72","F"
"B3_21057","HHB3_21057","53","M"
"B3_21058","HHB3_21058","59","M"
"B3_21059","HHB3_21059","58","M"
"B3_21064","HHB3_21064","41","M"
"B3_21066","HHB3_21066","53","F"
"B3_21067","HHB3_21067","64","M"
"B3_21068","HHB3_21068","73","F"
"B3_21069","HHB3_21069","74","F"
"B3_21071","HHB3_21071","18","F"
"B3_21072","HHB3_21072","69","M"
"B3_21073","HHB3_21073","43","F"
"B3_21074","HHB3_21074","65","F"
"B3_21075","HHB3_21075","30","F"
"B3_21077","HHB3_21077","70","M"
"B3_21079","HHB3_21079","69","M"
"B3_21081","HHB3_21081","49","M"
"B3_21084","HHB3_21084","67","F"
"B3_21085","HHB3_21085","46","F"
"B3_21086","HHB3_21086","54","M"
"B3_21087","HHB3_21087","50","M"
"B3_21088","HHB3_21088","36","F"
"B3_21089","HHB3_21089","80","F"
"B3_21091","HHB3_21091","58","F"
"B3_21092","HHB3_21092","59","M"
"B3_21093","HHB3_21093","72","M"
"B3_21094","HHB3_21094","76","F"
"B3_21095","HHB3_21095","44","F"
"B3_21096","HHB3_21096","71","F"
"B3_21097","HHB3_21097","76","M"
"B3_21098","HHB3_21098","52","M"
"B3_21099","HHB3_21099","64","F"
"B3_21100","HHB3_21100","21","M"
"B3_21101","HHB3_21101","49","F"
"B3_21102","HHB3_21102","33","M"
"B3_21103","HHB3_21103","55","M"
"B3_21104","HHB3_21104","33","M"
"B3_21105","HHB3_21105","78","F"
"B3_21107","HHB3_21107","64","M"
"B3_21108","HHB3_21108","80","M"
"B3_21110","HHB3_21110","61","F"
"B3_21112","HHB3_21112","57","M"
"B3_21113","HHB3_21113","66","F"
"B3_21116","HHB3_21116","60","F"
"B3_21117","HHB3_21117","52","F"
"B3_21118","HHB3_21118","53","F"
"B3_21120","HHB3_21120","74","F"
"B3_21122","HHB3_21122","40","F"
"B3_21123","HHB3_21123","44","F"
"B3_21125","HHB3_21125","78","M"
"B3_21126","HHB3_21126","80","F"
"B3_21130","HHB3_21130","71","F"
"B3_21132","HHB3_21132","50","M"
"B3_21134","HHB3_21134","83","F"
"B3_21135","HHB3_21135","73","M"
"B3_21136","HHB3_21136","70","F"
